Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,467358,-,-,-,40.21,-105.66,0,3590,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2015,1,1,0,30,0,0,-21
2015,1,1,1,30,0,0,-22.5
2015,1,1,2,30,0,0,-23.400000000000002
2015,1,1,3,30,0,0,-23.6
2015,1,1,4,30,0,0,-23.5
2015,1,1,5,30,0,0,-23.5
2015,1,1,6,30,0,0,-23.400000000000002
2015,1,1,7,30,0,0,-22.900000000000002
2015,1,1,8,30,0,0,-21.900000000000002
2015,1,1,9,30,0,0,-20.900000000000002
2015,1,1,10,30,0,0,-20.6
2015,1,1,11,30,0,0,-21.200000000000003
2015,1,1,12,30,0,0,-21.8
2015,1,1,13,30,0,0,-21.900000000000002
2015,1,1,14,30,0,0,-21.200000000000003
2015,1,1,15,30,29,816,-18.7
2015,1,1,16,30,41,961,-15.100000000000001
2015,1,1,17,30,50,1004,-12.600000000000001
2015,1,1,18,30,57,1024,-12.100000000000001
2015,1,1,19,30,60,1021,-12.4
2015,1,1,20,30,58,996,-12.9
2015,1,1,21,30,114,0,-13.700000000000001
2015,1,1,22,30,38,810,-15.4
2015,1,1,23,30,12,0,-17.7
2015,1,2,0,30,0,0,-19
2015,1,2,1,30,0,0,-19.3
2015,1,2,2,30,0,0,-19.6
2015,1,2,3,30,0,0,-19.8
2015,1,2,4,30,0,0,-20
2015,1,2,5,30,0,0,-20.3
2015,1,2,6,30,0,0,-20.3
2015,1,2,7,30,0,0,-20.3
2015,1,2,8,30,0,0,-20.400000000000002
2015,1,2,9,30,0,0,-20.8
2015,1,2,10,30,0,0,-21.3
2015,1,2,11,30,0,0,-22.200000000000003
2015,1,2,12,30,0,0,-23.1
2015,1,2,13,30,0,0,-23.8
2015,1,2,14,30,0,0,-23.1
2015,1,2,15,30,26,0,-19.400000000000002
2015,1,2,16,30,40,948,-14.700000000000001
2015,1,2,17,30,46,1011,-11.8
2015,1,2,18,30,175,0,-10.4
2015,1,2,19,30,50,1040,-9.9
2015,1,2,20,30,47,1019,-9.9
2015,1,2,21,30,41,967,-10.600000000000001
2015,1,2,22,30,31,863,-12.3
2015,1,2,23,30,14,502,-14.700000000000001
2015,1,3,0,30,0,0,-16.1
2015,1,3,1,30,0,0,-16.8
2015,1,3,2,30,0,0,-17
2015,1,3,3,30,0,0,-17.1
2015,1,3,4,30,0,0,-17.3
2015,1,3,5,30,0,0,-17.5
2015,1,3,6,30,0,0,-17.6
2015,1,3,7,30,0,0,-17.5
2015,1,3,8,30,0,0,-17.3
2015,1,3,9,30,0,0,-17.1
2015,1,3,10,30,0,0,-16.900000000000002
2015,1,3,11,30,0,0,-16.8
2015,1,3,12,30,0,0,-16.7
2015,1,3,13,30,0,0,-16.3
2015,1,3,14,30,0,0,-15.5
2015,1,3,15,30,87,10,-14.5
2015,1,3,16,30,40,0,-13.3
2015,1,3,17,30,96,0,-12.3
2015,1,3,18,30,103,0,-11.600000000000001
2015,1,3,19,30,28,0,-11.4
2015,1,3,20,30,25,0,-11.8
2015,1,3,21,30,140,4,-12.700000000000001
2015,1,3,22,30,17,0,-14.100000000000001
2015,1,3,23,30,17,0,-15.700000000000001
2015,1,4,0,30,0,0,-17.400000000000002
2015,1,4,1,30,0,0,-18.7
2015,1,4,2,30,0,0,-19.700000000000003
2015,1,4,3,30,0,0,-20.700000000000003
2015,1,4,4,30,0,0,-21.6
2015,1,4,5,30,0,0,-22
2015,1,4,6,30,0,0,-22
2015,1,4,7,30,0,0,-21.8
2015,1,4,8,30,0,0,-21.5
2015,1,4,9,30,0,0,-21.3
2015,1,4,10,30,0,0,-21.200000000000003
2015,1,4,11,30,0,0,-21.1
2015,1,4,12,30,0,0,-21
2015,1,4,13,30,0,0,-20.900000000000002
2015,1,4,14,30,0,0,-19.8
2015,1,4,15,30,8,0,-17.400000000000002
2015,1,4,16,30,57,0,-14.600000000000001
2015,1,4,17,30,38,0,-12.700000000000001
2015,1,4,18,30,78,0,-11.5
2015,1,4,19,30,70,0,-10.9
2015,1,4,20,30,15,0,-10.700000000000001
2015,1,4,21,30,13,0,-11
2015,1,4,22,30,36,0,-11.700000000000001
2015,1,4,23,30,16,0,-12.4
2015,1,5,0,30,0,0,-12.9
2015,1,5,1,30,0,0,-13.200000000000001
2015,1,5,2,30,0,0,-13.600000000000001
2015,1,5,3,30,0,0,-14
2015,1,5,4,30,0,0,-14.5
2015,1,5,5,30,0,0,-14.700000000000001
2015,1,5,6,30,0,0,-14.9
2015,1,5,7,30,0,0,-15
2015,1,5,8,30,0,0,-15
2015,1,5,9,30,0,0,-14.9
2015,1,5,10,30,0,0,-14.700000000000001
2015,1,5,11,30,0,0,-14.4
2015,1,5,12,30,0,0,-13.9
2015,1,5,13,30,0,0,-13.100000000000001
2015,1,5,14,30,0,0,-11.9
2015,1,5,15,30,69,3,-10.100000000000001
2015,1,5,16,30,38,0,-8.4
2015,1,5,17,30,182,7,-7.2
2015,1,5,18,30,137,1,-6.300000000000001
2015,1,5,19,30,40,0,-5.5
2015,1,5,20,30,143,0,-5.1000000000000005
2015,1,5,21,30,190,46,-5.1000000000000005
2015,1,5,22,30,131,47,-5.5
2015,1,5,23,30,20,0,-6.1000000000000005
2015,1,6,0,30,0,0,-6.6000000000000005
2015,1,6,1,30,0,0,-7
2015,1,6,2,30,0,0,-7.4
2015,1,6,3,30,0,0,-7.9
2015,1,6,4,30,0,0,-8.3
2015,1,6,5,30,0,0,-8.6
2015,1,6,6,30,0,0,-8.8
2015,1,6,7,30,0,0,-8.8
2015,1,6,8,30,0,0,-8.700000000000001
2015,1,6,9,30,0,0,-8.8
2015,1,6,10,30,0,0,-8.9
2015,1,6,11,30,0,0,-8.9
