Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,476426,-,-,-,40.25,-105.3,0,1856,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2019,1,1,0,30,0,0,-13
2019,1,1,1,30,0,0,-13.600000000000001
2019,1,1,2,30,0,0,-14.3
2019,1,1,3,30,0,0,-14.8
2019,1,1,4,30,0,0,-15.100000000000001
2019,1,1,5,30,0,0,-15.4
2019,1,1,6,30,0,0,-15.4
2019,1,1,7,30,0,0,-15.3
2019,1,1,8,30,0,0,-15.100000000000001
2019,1,1,9,30,0,0,-15
2019,1,1,10,30,0,0,-14.9
2019,1,1,11,30,0,0,-14.9
2019,1,1,12,30,0,0,-15
2019,1,1,13,30,0,0,-15
2019,1,1,14,30,5,0,-14.4
2019,1,1,15,30,79,136,-12.600000000000001
2019,1,1,16,30,174,288,-10
2019,1,1,17,30,128,735,-7.9
2019,1,1,18,30,67,972,-6.300000000000001
2019,1,1,19,30,67,976,-5.2
2019,1,1,20,30,64,951,-4.6000000000000005
2019,1,1,21,30,56,886,-4.800000000000001
2019,1,1,22,30,41,740,-6.4
2019,1,1,23,30,17,281,-8.700000000000001
2019,1,2,0,30,0,0,-10.3
2019,1,2,1,30,0,0,-10.8
2019,1,2,2,30,0,0,-11.100000000000001
2019,1,2,3,30,0,0,-11.3
2019,1,2,4,30,0,0,-11.5
2019,1,2,5,30,0,0,-11.8
2019,1,2,6,30,0,0,-11.8
2019,1,2,7,30,0,0,-11.700000000000001
2019,1,2,8,30,0,0,-11.600000000000001
2019,1,2,9,30,0,0,-11.5
2019,1,2,10,30,0,0,-11.5
2019,1,2,11,30,0,0,-11.200000000000001
2019,1,2,12,30,0,0,-10.8
2019,1,2,13,30,0,0,-10.3
2019,1,2,14,30,9,85,-8.4
2019,1,2,15,30,30,773,-4.6000000000000005
2019,1,2,16,30,42,925,-0.6000000000000001
2019,1,2,17,30,48,991,2.3000000000000003
2019,1,2,18,30,52,1018,4.1000000000000005
2019,1,2,19,30,52,1016,4.800000000000001
2019,1,2,20,30,51,981,4.6000000000000005
2019,1,2,21,30,46,922,3.4000000000000004
2019,1,2,22,30,35,790,1.4000000000000001
2019,1,2,23,30,17,325,-0.9
2019,1,3,0,30,0,0,-3
2019,1,3,1,30,0,0,-4.5
2019,1,3,2,30,0,0,-5.300000000000001
2019,1,3,3,30,0,0,-5.300000000000001
2019,1,3,4,30,0,0,-5.2
2019,1,3,5,30,0,0,-5.2
2019,1,3,6,30,0,0,-5.2
2019,1,3,7,30,0,0,-5.2
2019,1,3,8,30,0,0,-5
2019,1,3,9,30,0,0,-4.6000000000000005
2019,1,3,10,30,0,0,-4.1000000000000005
2019,1,3,11,30,0,0,-3.7
2019,1,3,12,30,0,0,-3.4000000000000004
2019,1,3,13,30,0,0,-3
2019,1,3,14,30,10,172,-1.7000000000000002
2019,1,3,15,30,33,714,0.9
2019,1,3,16,30,42,883,3.9000000000000004
2019,1,3,17,30,50,948,6.4
2019,1,3,18,30,54,972,7.9
2019,1,3,19,30,55,969,8.4
2019,1,3,20,30,52,940,8
2019,1,3,21,30,110,588,6.6000000000000005
2019,1,3,22,30,35,749,4.3
2019,1,3,23,30,17,313,2.2
2019,1,4,0,30,0,0,0.8
2019,1,4,1,30,0,0,0.4
2019,1,4,2,30,0,0,0.6000000000000001
2019,1,4,3,30,0,0,0.7000000000000001
2019,1,4,4,30,0,0,0.7000000000000001
2019,1,4,5,30,0,0,0.7000000000000001
2019,1,4,6,30,0,0,0.7000000000000001
2019,1,4,7,30,0,0,0.7000000000000001
2019,1,4,8,30,0,0,0.8
2019,1,4,9,30,0,0,1
2019,1,4,10,30,0,0,1
2019,1,4,11,30,0,0,1
2019,1,4,12,30,0,0,1
2019,1,4,13,30,0,0,1.1
2019,1,4,14,30,9,118,2.1
2019,1,4,15,30,83,184,4.3
2019,1,4,16,30,106,102,6.800000000000001
2019,1,4,17,30,179,243,9.200000000000001
2019,1,4,18,30,73,858,10.9
2019,1,4,19,30,46,964,11.600000000000001
2019,1,4,20,30,44,940,11
2019,1,4,21,30,41,881,8.9
2019,1,4,22,30,33,749,5.7
2019,1,4,23,30,16,18,3
2019,1,5,0,30,0,0,1.8
2019,1,5,1,30,0,0,1.8
2019,1,5,2,30,0,0,1.8
2019,1,5,3,30,0,0,1.3
2019,1,5,4,30,0,0,0.9
2019,1,5,5,30,0,0,0.7000000000000001
2019,1,5,6,30,0,0,0.4
2019,1,5,7,30,0,0,0.30000000000000004
2019,1,5,8,30,0,0,0.4
2019,1,5,9,30,0,0,0.4
2019,1,5,10,30,0,0,0.30000000000000004
2019,1,5,11,30,0,0,0
2019,1,5,12,30,0,0,-0.2
2019,1,5,13,30,0,0,-0.1
2019,1,5,14,30,10,151,1.7000000000000002
2019,1,5,15,30,28,763,5.1000000000000005
2019,1,5,16,30,36,915,8.1
2019,1,5,17,30,42,968,10.3
2019,1,5,18,30,45,994,11.5
2019,1,5,19,30,46,987,11.600000000000001
2019,1,5,20,30,165,457,10.4
2019,1,5,21,30,172,154,8.200000000000001
2019,1,5,22,30,105,117,6.2
2019,1,5,23,30,15,1,5.2
2019,1,6,0,30,0,0,4.7
2019,1,6,1,30,0,0,4.5
2019,1,6,2,30,0,0,4.3
2019,1,6,3,30,0,0,3.8000000000000003
2019,1,6,4,30,0,0,3.3000000000000003
2019,1,6,5,30,0,0,2.9000000000000004
2019,1,6,6,30,0,0,2.6
2019,1,6,7,30,0,0,2.4000000000000004
2019,1,6,8,30,0,0,2
2019,1,6,9,30,0,0,1.5
2019,1,6,10,30,0,0,1.4000000000000001
2019,1,6,11,30,0,0,1.7000000000000002
2019,1,6,12,30,0,0,1.8
2019,1,6,13,30,0,0,1.7000000000000002
2019,1,6,14,30,10,141,2.6
2019,1,6,15,30,32,672,4.5
2019,1,6,16,30,123,357,6.2
2019,1,6,17,30,155,408,7.6000000000000005
2019,1,6,18,30,187,392,8.4
2019,1,6,19,30,220,338,8.700000000000001
2019,1,6,20,30,184,10,8.4
2019,1,6,21,30,44,871,7.5
2019,1,6,22,30,36,744,5.5
2019,1,6,23,30,18,333,3.5
2019,1,7,0,30,0,0,2.2
2019,1,7,1,30,0,0,1.6
2019,1,7,2,30,0,0,1.2000000000000002
2019,1,7,3,30,0,0,0.7000000000000001
2019,1,7,4,30,0,0,0.1
2019,1,7,5,30,0,0,-0.7000000000000001
2019,1,7,6,30,0,0,-1.3
2019,1,7,7,30,0,0,-1.6
2019,1,7,8,30,0,0,-1.7000000000000002
2019,1,7,9,30,0,0,-1.9000000000000001
2019,1,7,10,30,0,0,-1.9000000000000001
2019,1,7,11,30,0,0,-1.8
2019,1,7,12,30,0,0,-1.8
2019,1,7,13,30,0,0,-1.9000000000000001
2019,1,7,14,30,7,1,-1
2019,1,7,15,30,37,666,1
2019,1,7,16,30,38,886,2.9000000000000004
2019,1,7,17,30,47,948,4.2
2019,1,7,18,30,52,973,5
2019,1,7,19,30,52,974,5.5
2019,1,7,20,30,205,177,5.7
2019,1,7,21,30,102,560,5.300000000000001
2019,1,7,22,30,39,747,3.9000000000000004
2019,1,7,23,30,19,354,2.4000000000000004
2019,1,8,0,30,0,0,1.7000000000000002
2019,1,8,1,30,0,0,1.2000000000000002
2019,1,8,2,30,0,0,0.6000000000000001
2019,1,8,3,30,0,0,-0.1
2019,1,8,4,30,0,0,-0.7000000000000001
2019,1,8,5,30,0,0,-1.3
2019,1,8,6,30,0,0,-1.7000000000000002
2019,1,8,7,30,0,0,-2
2019,1,8,8,30,0,0,-2.1
2019,1,8,9,30,0,0,-2
2019,1,8,10,30,0,0,-1.9000000000000001
2019,1,8,11,30,0,0,-1.9000000000000001
2019,1,8,12,30,0,0,-1.9000000000000001
2019,1,8,13,30,0,0,-1.8
2019,1,8,14,30,10,156,-0.30000000000000004
2019,1,8,15,30,34,709,2
2019,1,8,16,30,45,869,3.6
2019,1,8,17,30,51,934,4.9
2019,1,8,18,30,53,963,5.800000000000001
2019,1,8,19,30,54,966,6.4
2019,1,8,20,30,52,945,6.4
2019,1,8,21,30,46,890,5.4
2019,1,8,22,30,37,764,2.8000000000000003
2019,1,8,23,30,20,379,-0.1
2019,1,9,0,30,0,0,-2.1
2019,1,9,1,30,0,0,-3.3000000000000003
2019,1,9,2,30,0,0,-3.6
2019,1,9,3,30,0,0,-3.4000000000000004
2019,1,9,4,30,0,0,-2.8000000000000003
2019,1,9,5,30,0,0,-2.2
2019,1,9,6,30,0,0,-2
2019,1,9,7,30,0,0,-2.1
2019,1,9,8,30,0,0,-2.3000000000000003
2019,1,9,9,30,0,0,-2.6
2019,1,9,10,30,0,0,-2.8000000000000003
2019,1,9,11,30,0,0,-2.7
2019,1,9,12,30,0,0,-2.4000000000000004
2019,1,9,13,30,0,0,-2.2
2019,1,9,14,30,4,0,-0.7000000000000001
2019,1,9,15,30,78,23,1.9000000000000001
2019,1,9,16,30,95,16,3.9000000000000004
2019,1,9,17,30,186,257,5.7
2019,1,9,18,30,229,145,7.4
2019,1,9,19,30,236,152,8.5
2019,1,9,20,30,211,127,8.4
2019,1,9,21,30,77,2,6.7
2019,1,9,22,30,77,9,4.3
2019,1,9,23,30,17,1,2.9000000000000004
2019,1,10,0,30,0,0,2.8000000000000003
2019,1,10,1,30,0,0,2.9000000000000004
2019,1,10,2,30,0,0,2.6
2019,1,10,3,30,0,0,2.4000000000000004
2019,1,10,4,30,0,0,2.4000000000000004
2019,1,10,5,30,0,0,2.5
2019,1,10,6,30,0,0,2.6
2019,1,10,7,30,0,0,2.6
2019,1,10,8,30,0,0,2.5
2019,1,10,9,30,0,0,2.5
2019,1,10,10,30,0,0,2.3000000000000003
2019,1,10,11,30,0,0,2.1
2019,1,10,12,30,0,0,1.7000000000000002
2019,1,10,13,30,0,0,1.3
2019,1,10,14,30,6,0,2.2
2019,1,10,15,30,92,72,4.800000000000001
2019,1,10,16,30,154,174,7.9
2019,1,10,17,30,178,346,10.4
2019,1,10,18,30,202,367,11.9
2019,1,10,19,30,225,259,12.3
2019,1,10,20,30,212,250,11.8
2019,1,10,21,30,166,50,10
2019,1,10,22,30,98,25,7.1000000000000005
