Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,473390,-,-,-,39.93,-105.42,0,2543,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2004,1,1,0,30,0,0,-4.6000000000000005
2004,1,1,1,30,0,0,-4.9
2004,1,1,2,30,0,0,-4.7
2004,1,1,3,30,0,0,-4.5
2004,1,1,4,30,0,0,-4.6000000000000005
2004,1,1,5,30,0,0,-4.7
2004,1,1,6,30,0,0,-4.9
2004,1,1,7,30,0,0,-5.1000000000000005
2004,1,1,8,30,0,0,-5.4
2004,1,1,9,30,0,0,-5.6000000000000005
2004,1,1,10,30,0,0,-5.7
2004,1,1,11,30,0,0,-5.7
2004,1,1,12,30,0,0,-5.9
2004,1,1,13,30,0,0,-6.1000000000000005
2004,1,1,14,30,0,0,-5.2
2004,1,1,15,30,29,771,-2.9000000000000004
2004,1,1,16,30,37,924,-0.6000000000000001
2004,1,1,17,30,43,987,1
2004,1,1,18,30,46,1001,1.8
2004,1,1,19,30,48,1000,1.9000000000000001
2004,1,1,20,30,46,967,1.4000000000000001
2004,1,1,21,30,40,913,0.1
2004,1,1,22,30,96,34,-1.7000000000000002
2004,1,1,23,30,12,0,-3.3000000000000003
2004,1,2,0,30,0,0,-3.6
2004,1,2,1,30,0,0,-3.2
2004,1,2,2,30,0,0,-2.8000000000000003
2004,1,2,3,30,0,0,-2.6
2004,1,2,4,30,0,0,-2.4000000000000004
2004,1,2,5,30,0,0,-2.2
2004,1,2,6,30,0,0,-2.1
2004,1,2,7,30,0,0,-2.1
2004,1,2,8,30,0,0,-2.1
2004,1,2,9,30,0,0,-2.2
2004,1,2,10,30,0,0,-2.4000000000000004
2004,1,2,11,30,0,0,-2.9000000000000004
2004,1,2,12,30,0,0,-3.3000000000000003
2004,1,2,13,30,0,0,-3.4000000000000004
2004,1,2,14,30,0,0,-2.6
2004,1,2,15,30,73,4,-1
2004,1,2,16,30,79,1,0.2
2004,1,2,17,30,125,1,0.9
2004,1,2,18,30,244,21,1.2000000000000002
2004,1,2,19,30,271,329,1.3
2004,1,2,20,30,242,29,0.9
2004,1,2,21,30,212,76,-0.2
2004,1,2,22,30,119,171,-2
2004,1,2,23,30,13,0,-3.6
2004,1,3,0,30,0,0,-4.7
2004,1,3,1,30,0,0,-5.6000000000000005
