Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,477442,-,-,-,40.25,-105.26,0,1780,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2009,1,1,0,30,0,0,1.4000000000000001
2009,1,1,1,30,0,0,1.1
2009,1,1,2,30,0,0,1
2009,1,1,3,30,0,0,1.2000000000000002
2009,1,1,4,30,0,0,1.3
2009,1,1,5,30,0,0,1.5
2009,1,1,6,30,0,0,1.6
2009,1,1,7,30,0,0,1.4000000000000001
2009,1,1,8,30,0,0,1.3
2009,1,1,9,30,0,0,1.3
2009,1,1,10,30,0,0,1.1
2009,1,1,11,30,0,0,0.6000000000000001
2009,1,1,12,30,0,0,0.1
2009,1,1,13,30,0,0,-0.1
2009,1,1,14,30,0,0,0.5
2009,1,1,15,30,89,78,2.1
2009,1,1,16,30,122,380,3.9000000000000004
2009,1,1,17,30,129,565,5.300000000000001
2009,1,1,18,30,171,492,6.2
2009,1,1,19,30,56,946,6.6000000000000005
2009,1,1,20,30,50,930,6.300000000000001
2009,1,1,21,30,174,205,5.300000000000001
2009,1,1,22,30,98,44,3.6
2009,1,1,23,30,15,1,2.3000000000000003
2009,1,2,0,30,0,0,1.9000000000000001
2009,1,2,1,30,0,0,1.8
2009,1,2,2,30,0,0,1.8
2009,1,2,3,30,0,0,1.7000000000000002
2009,1,2,4,30,0,0,1.6
2009,1,2,5,30,0,0,1.4000000000000001
2009,1,2,6,30,0,0,1.4000000000000001
2009,1,2,7,30,0,0,1.4000000000000001
2009,1,2,8,30,0,0,1.6
2009,1,2,9,30,0,0,1.7000000000000002
2009,1,2,10,30,0,0,1.8
2009,1,2,11,30,0,0,1.7000000000000002
2009,1,2,12,30,0,0,1.3
2009,1,2,13,30,0,0,0.9
2009,1,2,14,30,0,0,2
2009,1,2,15,30,78,22,4.6000000000000005
2009,1,2,16,30,136,30,7.1000000000000005
2009,1,2,17,30,203,102,9.200000000000001
2009,1,2,18,30,192,386,10.600000000000001
2009,1,2,19,30,221,262,11.200000000000001
2009,1,2,20,30,223,32,10.9
2009,1,2,21,30,164,160,9.700000000000001
2009,1,2,22,30,95,51,7.2
2009,1,2,23,30,17,2,4.800000000000001
2009,1,3,0,30,0,0,3.5
2009,1,3,1,30,0,0,2.6
2009,1,3,2,30,0,0,1.8
2009,1,3,3,30,0,0,1.2000000000000002
2009,1,3,4,30,0,0,0.8
2009,1,3,5,30,0,0,0.6000000000000001
2009,1,3,6,30,0,0,0.4
2009,1,3,7,30,0,0,0.5
2009,1,3,8,30,0,0,0.5
2009,1,3,9,30,0,0,0.30000000000000004
2009,1,3,10,30,0,0,0.1
2009,1,3,11,30,0,0,-0.2
2009,1,3,12,30,0,0,-0.9
2009,1,3,13,30,0,0,-1.6
2009,1,3,14,30,0,0,-1.6
2009,1,3,15,30,26,0,-0.9
2009,1,3,16,30,14,0,0
2009,1,3,17,30,197,110,0.8
2009,1,3,18,30,60,0,1.3
2009,1,3,19,30,71,0,1.1
2009,1,3,20,30,74,0,0.4
2009,1,3,21,30,18,0,-0.9
2009,1,3,22,30,3,0,-3.1
2009,1,3,23,30,9,0,-5.2
2009,1,4,0,30,0,0,-6.300000000000001
2009,1,4,1,30,0,0,-7
2009,1,4,2,30,0,0,-7.800000000000001
2009,1,4,3,30,0,0,-8.700000000000001
2009,1,4,4,30,0,0,-9.600000000000001
2009,1,4,5,30,0,0,-10.4
2009,1,4,6,30,0,0,-10.9
2009,1,4,7,30,0,0,-11.200000000000001
2009,1,4,8,30,0,0,-11.4
2009,1,4,9,30,0,0,-11.600000000000001
2009,1,4,10,30,0,0,-11.700000000000001
2009,1,4,11,30,0,0,-12
2009,1,4,12,30,0,0,-12.3
2009,1,4,13,30,0,0,-12.700000000000001
2009,1,4,14,30,0,0,-12.3
2009,1,4,15,30,97,16,-10.5
2009,1,4,16,30,104,0,-7.800000000000001
2009,1,4,17,30,257,7,-5.6000000000000005
2009,1,4,18,30,312,12,-3.9000000000000004
2009,1,4,19,30,364,61,-3.1
2009,1,4,20,30,207,0,-2.9000000000000004
2009,1,4,21,30,137,0,-3.5
2009,1,4,22,30,39,802,-5.2
2009,1,4,23,30,16,438,-7.4
2009,1,5,0,30,0,0,-9.200000000000001
2009,1,5,1,30,0,0,-10.700000000000001
2009,1,5,2,30,0,0,-11.5
2009,1,5,3,30,0,0,-11.200000000000001
2009,1,5,4,30,0,0,-10.9
2009,1,5,5,30,0,0,-11
2009,1,5,6,30,0,0,-11.100000000000001
2009,1,5,7,30,0,0,-11.100000000000001
2009,1,5,8,30,0,0,-10.9
2009,1,5,9,30,0,0,-10.600000000000001
2009,1,5,10,30,0,0,-10.4
2009,1,5,11,30,0,0,-10.200000000000001
2009,1,5,12,30,0,0,-10
2009,1,5,13,30,0,0,-9.9
2009,1,5,14,30,0,0,-8.700000000000001
2009,1,5,15,30,111,78,-5.9
2009,1,5,16,30,181,305,-2.6
2009,1,5,17,30,278,209,0.2
2009,1,5,18,30,85,0,1.6
2009,1,5,19,30,107,0,1.6
2009,1,5,20,30,225,404,0.7000000000000001
2009,1,5,21,30,48,917,-0.5
2009,1,5,22,30,57,1,-1.7000000000000002
2009,1,5,23,30,16,0,-2.7
2009,1,6,0,30,0,0,-3.3000000000000003
2009,1,6,1,30,0,0,-3.7
2009,1,6,2,30,0,0,-4
2009,1,6,3,30,0,0,-4.2
2009,1,6,4,30,0,0,-4.4
2009,1,6,5,30,0,0,-4.6000000000000005
2009,1,6,6,30,0,0,-4.9
2009,1,6,7,30,0,0,-5.300000000000001
2009,1,6,8,30,0,0,-5.6000000000000005
2009,1,6,9,30,0,0,-6
2009,1,6,10,30,0,0,-6.4
2009,1,6,11,30,0,0,-6.7
2009,1,6,12,30,0,0,-6.9
2009,1,6,13,30,0,0,-7
2009,1,6,14,30,0,0,-6.2
2009,1,6,15,30,31,749,-4.2
2009,1,6,16,30,41,904,-2
2009,1,6,17,30,47,970,-0.2
2009,1,6,18,30,159,546,0.7000000000000001
2009,1,6,19,30,162,526,1
2009,1,6,20,30,162,484,0.8
2009,1,6,21,30,202,100,0.2
2009,1,6,22,30,41,732,-0.8
2009,1,6,23,30,22,3,-1.5
2009,1,7,0,30,0,0,-1.7000000000000002
2009,1,7,1,30,0,0,-1.8
2009,1,7,2,30,0,0,-1.9000000000000001
2009,1,7,3,30,0,0,-2
2009,1,7,4,30,0,0,-2.1
2009,1,7,5,30,0,0,-2.2
2009,1,7,6,30,0,0,-2.2
2009,1,7,7,30,0,0,-1.9000000000000001
2009,1,7,8,30,0,0,-1.5
2009,1,7,9,30,0,0,-0.8
2009,1,7,10,30,0,0,0
2009,1,7,11,30,0,0,0.8
2009,1,7,12,30,0,0,1.4000000000000001
2009,1,7,13,30,0,0,1.8
2009,1,7,14,30,0,0,2.6
2009,1,7,15,30,93,77,3.8000000000000003
2009,1,7,16,30,126,23,4.9
2009,1,7,17,30,41,936,5.7
