Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,471366,-,-,-,40.09,-105.5,0,2728,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2004,1,1,0,30,0,0,-5.800000000000001
2004,1,1,1,30,0,0,-6.1000000000000005
2004,1,1,2,30,0,0,-5.800000000000001
2004,1,1,3,30,0,0,-5.6000000000000005
2004,1,1,4,30,0,0,-5.6000000000000005
2004,1,1,5,30,0,0,-5.7
2004,1,1,6,30,0,0,-5.9
2004,1,1,7,30,0,0,-6
2004,1,1,8,30,0,0,-6.300000000000001
2004,1,1,9,30,0,0,-6.5
2004,1,1,10,30,0,0,-6.5
2004,1,1,11,30,0,0,-6.6000000000000005
2004,1,1,12,30,0,0,-6.800000000000001
2004,1,1,13,30,0,0,-7
2004,1,1,14,30,0,0,-6.2
2004,1,1,15,30,28,773,-4.1000000000000005
2004,1,1,16,30,37,925,-1.8
2004,1,1,17,30,42,990,-0.30000000000000004
2004,1,1,18,30,46,1002,0.4
2004,1,1,19,30,47,1003,0.5
2004,1,1,20,30,46,969,0
2004,1,1,21,30,39,917,-1.2000000000000002
2004,1,1,22,30,112,76,-2.9000000000000004
2004,1,1,23,30,13,0,-4.4
2004,1,2,0,30,0,0,-4.7
2004,1,2,1,30,0,0,-4.2
2004,1,2,2,30,0,0,-3.8000000000000003
2004,1,2,3,30,0,0,-3.6
2004,1,2,4,30,0,0,-3.5
2004,1,2,5,30,0,0,-3.3000000000000003
2004,1,2,6,30,0,0,-3.1
2004,1,2,7,30,0,0,-3.1
2004,1,2,8,30,0,0,-3.1
2004,1,2,9,30,0,0,-3.1
2004,1,2,10,30,0,0,-3.3000000000000003
2004,1,2,11,30,0,0,-3.8000000000000003
2004,1,2,12,30,0,0,-4.2
2004,1,2,13,30,0,0,-4.2
2004,1,2,14,30,0,0,-3.5
2004,1,2,15,30,61,2,-2.2
2004,1,2,16,30,57,0,-1.2000000000000002
2004,1,2,17,30,167,5,-0.7000000000000001
2004,1,2,18,30,302,96,-0.4
2004,1,2,19,30,275,78,-0.4
2004,1,2,20,30,218,17,-0.7000000000000001
2004,1,2,21,30,179,22,-1.8
2004,1,2,22,30,96,8,-3.4000000000000004
2004,1,2,23,30,11,0,-4.9
2004,1,3,0,30,0,0,-6
2004,1,3,1,30,0,0,-6.9
2004,1,3,2,30,0,0,-7.5
2004,1,3,3,30,0,0,-7.800000000000001
2004,1,3,4,30,0,0,-8.1
2004,1,3,5,30,0,0,-8.3
2004,1,3,6,30,0,0,-8.200000000000001
2004,1,3,7,30,0,0,-8.1
2004,1,3,8,30,0,0,-8.1
2004,1,3,9,30,0,0,-8.1
2004,1,3,10,30,0,0,-7.9
2004,1,3,11,30,0,0,-7.800000000000001
2004,1,3,12,30,0,0,-8
2004,1,3,13,30,0,0,-8.3
2004,1,3,14,30,0,0,-7.9
2004,1,3,15,30,72,3,-6.9
2004,1,3,16,30,61,0,-6
2004,1,3,17,30,76,0,-5.300000000000001
2004,1,3,18,30,148,1,-5.300000000000001
2004,1,3,19,30,131,1,-5.5
2004,1,3,20,30,203,8,-5.9
2004,1,3,21,30,68,0,-6.4
2004,1,3,22,30,85,4,-7
2004,1,3,23,30,14,0,-8
2004,1,4,0,30,0,0,-8.8
2004,1,4,1,30,0,0,-9.5
2004,1,4,2,30,0,0,-10.200000000000001
2004,1,4,3,30,0,0,-11.100000000000001
2004,1,4,4,30,0,0,-12.200000000000001
2004,1,4,5,30,0,0,-13.3
2004,1,4,6,30,0,0,-13.9
2004,1,4,7,30,0,0,-14
2004,1,4,8,30,0,0,-14.100000000000001
2004,1,4,9,30,0,0,-14.700000000000001
2004,1,4,10,30,0,0,-15.100000000000001
2004,1,4,11,30,0,0,-15.5
2004,1,4,12,30,0,0,-16.2
2004,1,4,13,30,0,0,-16.7
2004,1,4,14,30,0,0,-16.3
2004,1,4,15,30,105,45,-14.700000000000001
2004,1,4,16,30,104,1,-13.200000000000001
2004,1,4,17,30,190,5,-12.3
2004,1,4,18,30,173,2,-11.8
2004,1,4,19,30,198,4,-11.700000000000001
2004,1,4,20,30,255,370,-11.8
2004,1,4,21,30,195,302,-12.100000000000001
2004,1,4,22,30,116,272,-13
2004,1,4,23,30,19,0,-14.100000000000001
2004,1,5,0,30,0,0,-14.9
2004,1,5,1,30,0,0,-15.4
2004,1,5,2,30,0,0,-15.9
2004,1,5,3,30,0,0,-16.3
2004,1,5,4,30,0,0,-16.6
