Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,480509,-,-,-,40.01,-105.14,0,1638,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2011,1,1,0,30,0,0,-14
2011,1,1,1,30,0,0,-14.3
2011,1,1,2,30,0,0,-14.3
2011,1,1,3,30,0,0,-14.100000000000001
2011,1,1,4,30,0,0,-13.9
2011,1,1,5,30,0,0,-13.8
2011,1,1,6,30,0,0,-14
2011,1,1,7,30,0,0,-14
2011,1,1,8,30,0,0,-13.9
2011,1,1,9,30,0,0,-13.8
2011,1,1,10,30,0,0,-13.700000000000001
2011,1,1,11,30,0,0,-13.700000000000001
2011,1,1,12,30,0,0,-13.700000000000001
2011,1,1,13,30,0,0,-13.600000000000001
2011,1,1,14,30,0,0,-12.700000000000001
2011,1,1,15,30,15,0,-11
2011,1,1,16,30,146,10,-9.3
2011,1,1,17,30,103,0,-8.1
2011,1,1,18,30,215,6,-7.6000000000000005
2011,1,1,19,30,263,20,-7.300000000000001
2011,1,1,20,30,268,47,-7.300000000000001
2011,1,1,21,30,52,923,-7.6000000000000005
2011,1,1,22,30,39,788,-8.4
2011,1,1,23,30,14,405,-9.4
2011,1,2,0,30,0,0,-10.200000000000001
2011,1,2,1,30,0,0,-10.700000000000001
2011,1,2,2,30,0,0,-11.100000000000001
2011,1,2,3,30,0,0,-11.5
2011,1,2,4,30,0,0,-11.8
2011,1,2,5,30,0,0,-11.8
2011,1,2,6,30,0,0,-11.5
2011,1,2,7,30,0,0,-10.9
2011,1,2,8,30,0,0,-10.3
2011,1,2,9,30,0,0,-10
2011,1,2,10,30,0,0,-9.4
2011,1,2,11,30,0,0,-8.700000000000001
2011,1,2,12,30,0,0,-8
2011,1,2,13,30,0,0,-7.6000000000000005
2011,1,2,14,30,0,0,-6.6000000000000005
2011,1,2,15,30,93,17,-4.5
2011,1,2,16,30,104,2,-1.9000000000000001
2011,1,2,17,30,172,6,0.4
2011,1,2,18,30,221,11,1.8
2011,1,2,19,30,279,32,2.5
2011,1,2,20,30,154,3,2.4000000000000004
2011,1,2,21,30,45,926,1.3
2011,1,2,22,30,35,795,-1
2011,1,2,23,30,17,1,-3
2011,1,3,0,30,0,0,-3.9000000000000004
2011,1,3,1,30,0,0,-4.4
2011,1,3,2,30,0,0,-4.9
2011,1,3,3,30,0,0,-5.300000000000001
2011,1,3,4,30,0,0,-5.7
2011,1,3,5,30,0,0,-6.1000000000000005
2011,1,3,6,30,0,0,-6.2
2011,1,3,7,30,0,0,-6.1000000000000005
2011,1,3,8,30,0,0,-6
2011,1,3,9,30,0,0,-5.9
2011,1,3,10,30,0,0,-6
2011,1,3,11,30,0,0,-6.1000000000000005
2011,1,3,12,30,0,0,-6.6000000000000005
2011,1,3,13,30,0,0,-7.6000000000000005
2011,1,3,14,30,0,0,-6.800000000000001
2011,1,3,15,30,34,755,-4.3
2011,1,3,16,30,47,894,-1.9000000000000001
2011,1,3,17,30,56,959,-0.1
2011,1,3,18,30,60,987,1.1
2011,1,3,19,30,61,988,1.6
2011,1,3,20,30,58,965,1.5
2011,1,3,21,30,51,906,0.5
2011,1,3,22,30,39,771,-1.6
2011,1,3,23,30,15,396,-4.1000000000000005
2011,1,4,0,30,0,0,-5.6000000000000005
2011,1,4,1,30,0,0,-6.6000000000000005
2011,1,4,2,30,0,0,-7.5
2011,1,4,3,30,0,0,-8.1
2011,1,4,4,30,0,0,-8.4
2011,1,4,5,30,0,0,-8.5
2011,1,4,6,30,0,0,-8.6
2011,1,4,7,30,0,0,-8.6
2011,1,4,8,30,0,0,-8.5
2011,1,4,9,30,0,0,-8.5
2011,1,4,10,30,0,0,-8.6
2011,1,4,11,30,0,0,-8.700000000000001
2011,1,4,12,30,0,0,-8.8
2011,1,4,13,30,0,0,-8.6
2011,1,4,14,30,0,0,-6.9
2011,1,4,15,30,33,765,-3.7
2011,1,4,16,30,45,914,-0.30000000000000004
2011,1,4,17,30,53,979,2.2
2011,1,4,18,30,59,1003,3.4000000000000004
2011,1,4,19,30,59,1006,3.5
2011,1,4,20,30,56,971,3.1
2011,1,4,21,30,50,924,1.7000000000000002
2011,1,4,22,30,39,793,-0.6000000000000001
2011,1,4,23,30,16,430,-2.6
2011,1,5,0,30,0,0,-3.3000000000000003
2011,1,5,1,30,0,0,-3.7
2011,1,5,2,30,0,0,-3.7
2011,1,5,3,30,0,0,-3.6
2011,1,5,4,30,0,0,-3.7
2011,1,5,5,30,0,0,-4.2
2011,1,5,6,30,0,0,-4.800000000000001
2011,1,5,7,30,0,0,-5.2
2011,1,5,8,30,0,0,-5.4
2011,1,5,9,30,0,0,-5
2011,1,5,10,30,0,0,-4.4
